# Age-specific fertility rates (2024 Thailand) 
# columns:
#   0=age
#   1=fertility rate (proportion of women giving birth between age x and age x+1
15 0.0
16 0.0
17 0.0
18 0.047
19 0.047
20 0.071
21 0.071
22 0.071
23 0.071
24 0.071
25 0.077
26 0.077
27 0.077
28 0.077
29 0.077
30 0.057
31 0.057
32 0.057
33 0.057
34 0.057
35 0.027
36 0.027
37 0.027
38 0.027
39 0.027
40 0.007
41 0.007
42 0.007
43 0.007
44 0.007
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
